created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,,supporting
10/16/2020 9:24,1.32E+18,"#Trump administration blocks #CaliforniaWildfire relief. 
#ClimateChangeIsReal https://t.co/v6ggXzdbZs",1,0,Twitter for Android,1.27E+18,Your Royal 👑 High-ness 🌬️💙,flugumHans1,"Unify, not divide 🇺🇲 Leadership is when you calm a countries fears, not instill them; denounce violence, not incite, condone, or justify it. Maynard's Mom🐈🐾",6/2/2020 9:37,67,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,59:40.0,,joe_biden
10/16/2020 14:02,1.32E+18,#TrumpTownHall #Trump #TraitorTrump #BidenHarrisLandslide2020 https://t.co/IQnhZZejCp,0,0,Twitter for iPhone,1.31E+18,Scott County Latino Caucus,LtnxDemsSCIA,Twitter Account for the Scott County Democratic Latino Caucus. Tweets represent the feelings and opinions of this caucus only.,9/17/2020 23:38,106,"Davenport, IA",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,25:35.9,,joe_biden
10/16/2020 14:13,1.32E+18,"#Maryland, remember when #Trump said #Baltimore was  ""rat and rodent infested""?  Your Governor, #LarryHogan did a write-in vote for Ronald Reagan.  A wasted vote is a vote for Trump.",3,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1969,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,26:56.9,,joe_biden
10/16/2020 15:33,1.32E+18,"The #BlueWave has #Trump and the #Republicans running scared! Keep them on the path straight out of DC!!
#VoteThemAllOut!! #BlueWave🌊 #VoteBiden
#GOPBetrayedAmerica
#TrumpIsASuperSpreader https://t.co/jTS2OnjQV1",0,0,Twitter for Android,1.27E+18,Your Royal 👑 High-ness 🌬️💙,flugumHans1,"Unify, not divide 🇺🇲 Leadership is when you calm a countries fears, not instill them; denounce violence, not incite, condone, or justify it. Maynard's Mom🐈🐾",6/2/2020 9:37,67,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,36:00.3,,joe_biden
10/16/2020 15:51,1.32E+18,Hey #DonaldTrump you lost bigly https://t.co/ZdnL6PDlCL,0,0,Twitter Web App,9.05E+17,Cheryl Abernathy,Cherlour51,Open minded with a widows attitude,9/5/2017 21:23,7,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,38:11.3,,joe_biden
10/16/2020 16:40,1.32E+18,"@realDonaldTrump @WhiteHouse LMFAO, even after being on 3 networks, #Trump only had 10.4 million viewers on NBC, compared to Biden's 12.7 million on ABC.  #loser https://t.co/jbdB1ZjPs1",0,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1969,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,44:14.5,,joe_biden
10/16/2020 16:42,1.32E+18,Is @BillOReilly a #QAnon supporter like #Trump? Is he embarrassed it was exposed? Seems that support for conspiracy fantacists is an easy item to #JustSayNo on. So #POTUS did it to himself! Will @JoeBiden's landslide be as big as #FDR's in 1932? Hope so! https://t.co/yo7eVe5pt2,3,2,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,44:25.7,,joe_biden
10/16/2020 17:01,1.32E+18,Looks like senior #Trump officials are thru whistling past the graveyard. Now they are digging the graves.  https://t.co/LOKiG40UrX,13,6,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,46:32.2,,joe_biden
10/16/2020 17:02,1.32E+18,@DonaldJTrumpJr sounds more like a fart in the wind for a desperate #Trump,0,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1969,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,46:37.4,,joe_biden
10/16/2020 18:16,1.32E+18,"Town Halls Are A Study In Contrasts, Covid Cases Surge As States File Vaccine Plans https://t.co/myzRsbojCs #TownHalls #DonaldTrump #CrazyUncleTrump  #StockMarket #Twitter #JoeBiden #JoeBidenTownHall  #Coronavirus #CovidVaccine #FrontLineWorkers #TrumpVirus #NPRnews #News #USnews",0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\,3/25/2010 13:12,1021,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:03.9,,joe_biden
10/16/2020 20:22,1.32E+18,#Trump talked about #ConvictedBigot &amp; former governor #Branstad at #trumprallydesmoines. Evidently they hit if off immediately when they met. Is it because great criminal minds think alike? #IaGov #IaDems #IaPolitics @IowaGOP #China #Xi #ConvictedByAJuryOfHisPeers,2,3,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,10:08.9,,joe_biden
10/16/2020 21:03,1.32E+18,"Last night, #Trump said. ""Just the other day, they came out with a statement that 85% of the people that wear masks catch it"". Seems he loves giving misinformation that gets people killed. What is so hard about telling the truth about #covid or telling people to wear a mask?",3,1,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1969,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,15:01.9,,joe_biden
10/16/2020 21:07,1.32E+18,@WisVoter Good luck winning the Fox Valley right now Mr.#Trump. No way he wins this state if he loses Fox Valley. #foxvalley #COVIDConversations,2,0,Twitter Web App,1256211504,Otto von Bismarck,ironotto4ever,Duke of Lauenburg. Knight of St. Hubert. Knight of the Golden Lion. Grand Cross of the Oak Crown. Iron Chancellor.,3/10/2013 6:00,29,Prussia,41.3738765,-94.506357,,United States of America,North America,Iowa,IA,15:28.0,,joe_biden
10/16/2020 21:11,1.32E+18,"Is #EricBranstad an unregistered agent of #China telecommunication giant #ZTE? Was he involved in flipping an order by #Trump prohibiting delivery of US parts to the company? He denies it, but this lays it out. #IaPolitics #IaGov #IaDems @iowademocrats  https://t.co/NoLXWWXVOq",6,5,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,15:53.0,,joe_biden
10/16/2020 21:11,1.32E+18,This will be the second time in 4 years that I am going to hear a bunch of celebrities lie about leaving the country if #Trump wins. We would rather you keep your promises.,0,0,Twitter for Android,3062987598,Steven Myers,Steve_CHT,Realtor with eXp Realty @SteveM_Realtor. Founder & Publisher of @CyHawkThoughts. Golf is easy if every shot was like that one I hit 3 years ago.,3/5/2015 14:40,122,"Ankeny, IA",41.7318715,-93.6003837,,United States of America,North America,Iowa,IA,15:54.9,,joe_biden
10/16/2020 23:30,1.32E+18,"2) Because the land is alluvial floodplain (sand &amp; dirt), steel girders are pounded down until they hit bedrock. This becomes the foundation of the wall. Without it, it would be undercut by the #Mississippi. Kind of like how #Trump's wall on the #RioGrande was undercut. #Tipsy",7,3,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,29:59.5,,joe_biden
10/17/2020 1:15,1.32E+18,"We are NOT voting for @JoeBiden because we like him - We are voting for him because he is not @realDonaldTrump 

#trump
#StopTrumpTerror 
#StopTrumpsTerror 
#SCOTUS 
#TrumpIsALoser 
#Debates2020  
#GovernorWhitmer 
#COVIDIOT 
#kayleighmcenany",0,0,Twitter for iPhone,1.11E+18,politicalmiddle.org,VotingMiddle,5 working-class Americans who think that most people are political middle. Don't go too far left or right and you're ok by us. Are we the political Majority?,4/1/2019 17:08,7,"Council Bluffs, IA",41.2621283,-95.8613912,,United States of America,North America,Iowa,IA,39:04.0,,joe_biden
10/17/2020 1:43,1.32E+18,@JoeBiden never used the phrase #SuperPredator. #Hillary did. #Disinformation by #Trump! https://t.co/HnojwkNmJl,6,2,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,41:19.8,,joe_biden
10/17/2020 2:14,1.32E+18,I love this tweet! Biden lied. You #Trump are a #LIAR https://t.co/qhgxf5xuyj,0,0,Twitter for iPhone,1.25E+18,Dr Greg Peterson,doc_ia,"Academic - Diagnostician - Physician, Clinical Investigator",4/15/2020 3:32,9,"Des Moines, Iowa",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,43:47.6,,joe_biden
10/17/2020 2:50,1.32E+18,"Just a guess but maybe when #trump gave his speech about Iowa taking over his publicity on the Nobel peace prize, maybe that’s why he didn’t help fund recovery from the #Derecho. Watch the video. His hand motions in context with his story sum it up..esp  to a crowd of Iowans",0,0,Twitter for iPhone,133169812,Jin 🥀,AppletiniD,"mother to a little human & three poodles...tatts,🧠🧟‍♀️, nepenthes..video games & being a little emo 🖤 survivor of #LongCovid (sick since early March)",4/15/2010 5:22,54,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,46:17.3,,joe_biden
10/17/2020 8:14,1.32E+18,"China virus happened all over the world...that Trump's fault too? Your Dem goons called #Trump racist for China travel ban. What would the numbers be without the ban, silly man? https://t.co/zjKhmcU0qc",0,0,Twitter for Android,586308135,🇺🇸 IowaCommonSense 🇺🇸,CommonSenseGuy2,"Patriotic retired LEO guided by wisdom gained thru experience, common sense & concern for USA. Pic HQ IA National Guard (Photo by E)",5/21/2012 3:55,4373,"Central Iowa, USA ",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,04:03.2,,joe_biden
10/17/2020 11:50,1.32E+18,@atrupar Please God let me never hear from #Trump again.,0,0,Twitter Web App,7.46E+17,LMB,LMarieB1978,When Congress is made to live like the rest of Americans then there will be a true reform in government #BidenHarris2020ToSaveAmerica,6/24/2016 10:55,480,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,15:02.7,,joe_biden
10/17/2020 12:54,1.32E+18,"#Trump refused to denounce #QAnon at his #TownHall. This video is creepy. These pictures are creepier.  Trump knew they were strongly against #pedophilia, and, so was he. Hmmm..... https://t.co/eW3oTbvrJj",0,0,Twitter for Android,1.27E+18,Your Royal 👑 High-ness 🌬️💙,flugumHans1,"Unify, not divide 🇺🇲 Leadership is when you calm a countries fears, not instill them; denounce violence, not incite, condone, or justify it. Maynard's Mom🐈🐾",6/2/2020 9:37,67,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,19:25.8,,joe_biden
10/17/2020 14:11,1.32E+18,@mmpadellan #LockHimUp #TrumpIsARacist #trump #Cult45,0,0,Twitter for iPhone,1.32E+18,TrumpLockHimUp,HimTrump,"My skin color is orange, like the jumpsuit I’ll be wearing November 6.",10/16/2020 13:33,22,"Grand River, OH",40.8194405,-93.9624481,,United States of America,North America,Iowa,IA,25:55.1,,joe_biden
10/17/2020 14:48,1.32E+18,"Three channels to one, and @JoeBiden still.gained 1.1M more viewers than #Trump. Why do you think? I think Trump has worn out his welcome and voters will not even give him a second look. He's toast. https://t.co/2CDYwIGEQW via @Deadline",29,13,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,29:21.4,,joe_biden
10/17/2020 15:17,1.32E+18,.@realDonaldTrump WE WILL NOT LET YOU DOWN SIR! 🇺🇸🇺🇸🇺🇸🇺🇸 #MAGA2020LandslideVictory #4MoreYears #AmericaFirst #FourMoreYears #America #trump #BlackVoicesForTrump #BarackObama #rt #Biden #Kamala https://t.co/YAD1jkb84S,1,0,Twitter for Android,1223763494,Monty Alexander,magicmonty25,Over 400 million combinations to DNA genetics. We create a vitamin specifically to your DNA!,2/27/2013 6:18,1239,"Dubuque, IA",42.5006217,-90.6647967,Dubuque,United States of America,North America,Iowa,IA,32:05.3,,joe_biden
10/17/2020 16:32,1.32E+18,I am of the firm belief this election will not go as many hope it will. Be prepared for epic meltdowns...worse than 2016. #buckleup #2020Election #DonaldTrump #JoeBiden,0,0,Twitter Web App,31116937,Jennifer Phelps,phelpsgurl,"An Iowa girl who loves my God, my family and my country",4/14/2009 13:08,101,"Greater Des Moines, IA area",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,39:05.5,,joe_biden
10/17/2020 16:43,1.32E+18,@JoeBiden is correct. The #WhackoDangerousRight is keying off of #Trump's statements. And he knows it. That is why he is doing it. What will he do when he loses? What will they do when he loses? https://t.co/Zkt8Pxewnt,8,10,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37722,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,39:56.3,,joe_biden
10/17/2020 17:19,1.32E+18,#DonaldTrump  here's your numbers https://t.co/jWCVGaMamG,0,0,Twitter Web App,9.05E+17,Cheryl Abernathy,Cherlour51,Open minded with a widows attitude,9/5/2017 21:23,7,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,43:05.1,,joe_biden
10/17/2020 19:18,1.32E+18,"Earlier today I was watching videos on #YouTube, I can say that it was the most beautiful and efficient video I have ever seen in my life. The video was about #DonaldTrump the only thing that I can say is:
#BlameTrump 
https://t.co/pIkqMEiEXc",1,0,Twitter for iPhone,1.28E+18,James Roy,AmirMoh86607702,“NEVER SAY NEVER”              Accounting Administration in CAD,6/30/2020 2:05,0,"Waterloo, Ontario",42.4979693,-92.3329637,Waterloo,United States of America,North America,Iowa,IA,54:31.1,,joe_biden
10/17/2020 20:09,1.32E+18,"Why are #Trump supporters flying American flags as campaign signs on the back of their trucks? 

An American flag would represent everyone in the country. Not a political party ran by a narcissists sex abuser directing his own hate filled reality show claiming to be some sort....",1,0,Twitter for Android,1.29E+18,Ruthless,mrsdeal2,,7/24/2020 6:20,10,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,59:44.6,,joe_biden
10/17/2020 20:41,1.32E+18,Ice Cube responds to backlash over Trump collaboration Reaction https://t.co/uSRQTJ6O8e via @YouTube #IceCube #CNN #trump #biden,0,0,Twitter for iPhone,2760424214,Thailand Lindsay,LindsayThailand,,8/23/2014 21:43,332,"Edgewood, MD",42.6449174,-91.4007896,,United States of America,North America,Iowa,IA,02:10.9,,joe_biden
10/17/2020 21:49,1.32E+18,@glrglr13 #DrainTheSwamp #TrumpIsARacist #TrumpIsALaughingStock #TrumpVirus #trump,0,0,Twitter for iPhone,1.32E+18,TrumpLockHimUp,HimTrump,"My skin color is orange, like the jumpsuit I’ll be wearing November 6.",10/16/2020 13:33,22,"Grand River, OH",40.8194405,-93.9624481,,United States of America,North America,Iowa,IA,08:01.0,,joe_biden
